ST,Source,Model,m,lci,uci,ucl,lcl
50,Poultry,Island,0.32770546572503767,0.3187897414842199,0.336464499514392,0.33153859504140426,0.32385665209847503
50,Ruminants,Dirichlet,0.5291209147635103,0.45032584134581705,0.6057533155463418,0.5629738217896555,0.4959039975299258
50,Ruminants,Island,0.5334458403236841,0.5203254442903247,0.545059506587329,0.5386731488304294,0.5277628920003041
50,Water,Dirichlet,0.08861537176135362,0.043438955909268655,0.15219446511743048,0.11365574663470444,0.06750484543949127
50,Water,Island,0.10567637554913695,0.09201643354277919,0.12170482922883356,0.11237315993522068,0.09941515045408275
51,Other,Dirichlet,0.1937112781651607,0.0077667382876055015,0.6619684558269658,0.39167233251107525,0.06866272942990007
51,Other,Island,0.03196419108742554,0.016440748915921184,0.053521185194198274,0.040862288440780783,0.024417852164472845
51,Poultry,Dirichlet,0.2732750674912472,0.04284396775387473,0.7138217122106568,0.4546650879202696,0.14004452786948016
51,Poultry,Island,0.9161182972809705,0.8807457746272022,0.9457861983457998,0.9294735388656936,0.9014761119294001
51,Ruminants,Dirichlet,0.15846902826736176,0.006824760340486958,0.6015134012840962,0.3302430902600839,0.05422580805849015
51,Ruminants,Island,0.027171590420517405,0.010362892543619858,0.051598215134750255,0.037030790313909503,0.018914579915768243
51,Water,Dirichlet,0.22515508720740507,0.009633863897436434,0.6927170941152507,0.42924685924660355,0.0786695994767366
51,Water,Island,0.022271553434530127,0.007434711098870917,0.04623788229948934,0.03178866473595837,0.014774171835799217
52,Other,Dirichlet,0.46162006031042196,0.25147061272460064,0.6683145431577044,0.5560778210190821,0.3700313392639774
52,Other,Island,0.40913610849859683,0.3852170564149191,0.431477313984613,0.4189476720907633,0.39902759085946016
52,Poultry,Dirichlet,0.42058290197223913,0.23815033927039933,0.6328875296696745,0.51086410132819,0.3355983105710676
52,Poultry,Island,0.48057358905203396,0.4593575984503299,0.5030135158897614,0.49028377459442907,0.4711952655350277
52,Ruminants,Dirichlet,0.034707186196135685,0.0013843632975213949,0.16918701673280517,0.07824040093314544,0.010996150251046447
52,Ruminants,Island,0.019159254516340398,0.009286598353923469,0.033022920640864706,0.024871755620820002,0.014444111566555602
52,Water,Dirichlet,0.04871338510315783,0.0018824280712820714,0.22379668413760542,0.10681817425726212,0.01628636431397848
52,Water,Island,0.09022588971568044,0.0662377568705738,0.11718905199830662,0.10148619383877512,0.07959980649118482
53,Other,Dirichlet,0.056423458723989794,0.02024287062237322,0.11873853427265744,0.07936444316145175,0.03787669872075952
53,Other,Island,0.05669426343430739,0.04888990371312054,0.06619054650642604,0.06060941866320108,0.053148755697848826
53,Poultry,Dirichlet,0.3679991559838308,0.2881764737311738,0.45648056360246514,0.405128644919989,0.3315716896303772
53,Poultry,Island,0.33615805866898185,0.32686514440341546,0.3451135017391725,0.3401309665161997,0.3320869034196826
53,Ruminants,Dirichlet,0.5302195343730733,0.43579168001322677,0.618238183815188,0.568834891413843,0.49124353950561883
53,Ruminants,Island,0.5361603830811632,0.5228498511565528,0.5480594367243741,0.5414663068302069,0.5305245247203645
53,Water,Dirichlet,0.037803673033687,0.009085266097125662,0.09879098381500148,0.05956223412467902,0.021796460379512196
53,Water,Island,0.0706171263918523,0.05636109098200813,0.08785165793763561,0.07781625829210836,0.0639847195486324
61,Other,Dirichlet,0.03017088645363466,0.004495254446723198,0.09654684541362739,0.05281480119541073,0.014753790089967246
61,Other,Island,0.030889128514188104,0.022615171585816832,0.04384272430919868,0.0359908029305831,0.02673000676625332
61,Poultry,Dirichlet,0.08369124297530883,0.03840978164143486,0.15125920920083488,0.11018828621371501,0.060743087395886755
61,Poultry,Island,0.08329569671439009,0.07274257534872741,0.09879211456716175,0.08934964405296959,0.07817031661191037
61,Ruminants,Dirichlet,0.8190442118033566,0.7143525882251748,0.8986053912332311,0.8575853412397125,0.7766202721007935
61,Ruminants,Island,0.7971537237192117,0.7699203397910851,0.8206511622928399,0.8080485722616845,0.7857823521050938
61,Water,Dirichlet,0.05615166229002695,0.013412614399613863,0.14422035644024953,0.08831424281984261,0.03289808750784449
61,Water,Island,0.0872115098903469,0.06615732931157292,0.113206038484251,0.09810505244900354,0.07734741814178528
81,Other,Dirichlet,0.238341512512957,0.010457617432905042,0.7493678037363621,0.4600978867400658,0.08594782390566452
81,Other,Island,0.03778432763748385,0.022536001797943996,0.06370926412153642,0.047566414399548916,0.03023822428824329
81,Poultry,Dirichlet,0.13440739768576032,0.0049602380363116955,0.5931936465217151,0.30137287798816614,0.045240835766050536
81,Poultry,Island,0.03311260538608002,0.01788407793753184,0.05610188541865318,0.04194263118145128,0.02554457336965306
81,Ruminants,Dirichlet,0.19096003112026522,0.006984334510668101,0.6883100611504698,0.3904191670771595,0.06545860620735484
81,Ruminants,Island,0.8529283403119985,0.7855154496573025,0.9008228958782649,0.875985734839211,0.825521073902865
81,Water,Dirichlet,0.2697563727853257,0.011645173784402075,0.7692037907157878,0.5048803915957036,0.09553401800633984
81,Water,Island,0.07394487626502672,0.04275582935094783,0.12276820803484961,0.09253302911805203,0.05864003096428455
137,Other,Dirichlet,0.5333423433048953,0.23299376306005365,0.8094976952773996,0.6655369362415562,0.3972166451140152
137,Other,Island,0.5738795878032661,0.5456348855241779,0.5998942065706118,0.5853982691951687,0.5619934240925092
137,Poultry,Dirichlet,0.11547524693521909,0.016547289042198713,0.3532396621209169,0.20176593866775994,0.058547015882024794
137,Poultry,Island,0.12701340039403325,0.11695672872782578,0.13933139637740438,0.13203793135716618,0.12238445777496827
137,Ruminants,Dirichlet,0.06662904209118803,0.0027592182189752996,0.29717163309109157,0.14658766825015704,0.021983551129089247
137,Ruminants,Island,0.012623579011977103,0.0063078251743805954,0.023748793751296803,0.016796548011434053,0.009427616258138285
137,Water,Dirichlet,0.22480650799648816,0.03728318580014466,0.554622176037922,0.3633756428959159,0.119845739812527
137,Water,Island,0.28559257915358094,0.2591163898663818,0.31369587038425495,0.297305290949777,0.2743148093644603
177,Other,Dirichlet,0.47758942580382413,0.22058228989533907,0.741234590424938,0.595865324128413,0.3612556164248442
177,Other,Island,0.45518597865894717,0.4308364153255594,0.47811265540575,0.4653061081309721,0.4448838226526406
177,Poultry,Dirichlet,0.03468459764537678,0.0012253693896999193,0.179782428500037,0.07952151271127175,0.010902267605294492
177,Poultry,Island,0.020435751115925195,0.012535271655694381,0.030939392489364614,0.024541168795639414,0.016741951780613506
177,Ruminants,Dirichlet,0.18541375542414001,0.04455069824935241,0.4356176255146684,0.28542025244550046,0.11168088318295899
177,Ruminants,Island,0.20676144787807793,0.1949088913067001,0.21927694669787126,0.21210042188234984,0.20170246913633139
177,Water,Dirichlet,0.2591232356997281,0.06772216312332306,0.5424423291852901,0.3769559297034521,0.1588782396712722
177,Water,Island,0.31712924350009214,0.29415482759820943,0.3401293878935943,0.3270270445634929,0.3075737997198239
190,Other,Dirichlet,0.13374210982636403,0.05065958623347242,0.2643156007101306,0.18700550596301202,0.0919012723838794
190,Other,Island,0.10263793118044148,0.09336026222008306,0.11292333402123943,0.1068442139003397,0.09851464584692873
190,Poultry,Dirichlet,0.23614929998971432,0.1373183862984612,0.36563627734921705,0.2877247038043527,0.19017684214748312
190,Poultry,Island,0.22462565102289556,0.2159000418736615,0.23427548849262225,0.22867283477919526,0.22067673781819666
190,Ruminants,Dirichlet,0.5889204625851143,0.439830664199779,0.7238334102091957,0.6490417223438057,0.5251137710355903
190,Ruminants,Island,0.6111968755827167,0.5941519838924784,0.6267434754085459,0.6183181914214487,0.6040590091575428
190,Water,Dirichlet,0.02293937324341474,8.796745311980561e-4,0.11602937791595126,0.05337381144257883,0.0074882597651394
190,Water,Island,0.061070059365500404,0.043734196754816615,0.08217717715927297,0.06994323363682406,0.05286692926373579
208,Other,Dirichlet,0.422429426083396,0.07659243855039025,0.8298751323358502,0.6167805338310987,0.23423002254519537
208,Other,Island,0.8002423754145513,0.7500768286647439,0.8468405608566739,0.8213806602063918,0.77900513867735
208,Poultry,Dirichlet,0.1024978656179644,0.004199610434268813,0.47969645491290497,0.23178125881197573,0.03357091907392989
208,Poultry,Island,0.025689930379676068,0.012839348042210801,0.044636959142323435,0.03320882330689703,0.019410729536558195
208,Ruminants,Dirichlet,0.14901394373056706,0.005762458009428921,0.5814468279045426,0.3110619705397508,0.04949522278321215
208,Ruminants,Island,0.009634480507824464,0.0015141934204366508,0.026725777595549276,0.01584196828885502,0.005113653525278986
208,Water,Dirichlet,0.20129650975707913,0.008524187629251062,0.6804540251371378,0.40401861878703754,0.06971612344401834
208,Water,Island,0.1620715677241815,0.11688447761264734,0.2121902541744994,0.18311245251253971,0.14205375182769753
219,Other,Dirichlet,0.23024397767630816,0.008586262683420985,0.7381183807949627,0.45147168113693154,0.07993968658064494
219,Other,Island,0.14094948814613675,0.09151476510029499,0.21406210096803543,0.16892943561837262,0.11703161326000455
219,Poultry,Dirichlet,0.13567051749736847,0.004601034895380052,0.6013665069792719,0.29591564475029425,0.04335722680314576
219,Poultry,Island,0.10529221816853943,0.060691596056467005,0.16497452150817696,0.1282934955869638,0.083828326547947
219,Ruminants,Dirichlet,0.19419236478342355,0.007204813729570434,0.711261559660097,0.39901144685253176,0.06580702903572541
219,Ruminants,Island,0.4764153547240513,0.3651602761976856,0.585906275494782,0.5243220658545407,0.4273798873297658
219,Water,Dirichlet,0.2712029404454418,0.011161016144094565,0.7682395240763885,0.5071758344108197,0.09911772823164795
219,Water,Island,0.27150697151164543,0.18284186623778215,0.37438459647339023,0.3138595365592148,0.23093465490153792
227,Other,Dirichlet,0.16428201690831795,0.006630047986773589,0.5987727378981847,0.34019686354192064,0.05825614345875771
227,Other,Island,0.040035991792812815,0.024570324557449286,0.0609029319194294,0.048677584091248206,0.032573524604176216
227,Poultry,Dirichlet,0.37589988599211827,0.09757741118875911,0.7785411324082162,0.5535697168825524,0.22915737470042333
227,Poultry,Island,0.8753835131235427,0.8409514569583618,0.9042181915707799,0.8885707924875834,0.8610845525351801
227,Ruminants,Dirichlet,0.1350315732742069,0.005370068221338617,0.5315543828821828,0.2831891330422848,0.04536671048271885
227,Ruminants,Island,0.043141651122146796,0.02589703786083507,0.06751639101299464,0.05292617374696881,0.0347097333235596
227,Water,Dirichlet,0.19180013986794406,0.008401063219064628,0.6370755544367113,0.38165103754217367,0.06772450557536482
227,Water,Island,0.0393055635742444,0.02358661453378266,0.06320195631208646,0.04890691243641742,0.031568185284678994
233,Other,Dirichlet,0.18980680767231245,0.0073640679785411355,0.6618368839862784,0.38199878655904057,0.06424635800931726
233,Other,Island,0.22029595744669786,0.17414241341725104,0.27076054826319707,0.2413728400119712,0.19947621497312162
233,Poultry,Dirichlet,0.2781156898639251,0.04023016707384456,0.7307550832859727,0.4583405605662331,0.14084329318155986
233,Poultry,Island,0.6091238914885104,0.5598559810236579,0.6591407747054981,0.6305557632536796,0.5869526277481204
233,Ruminants,Dirichlet,0.15725657117888311,0.00594621301632875,0.6012759325409112,0.32687015136532405,0.053216658510480346
233,Ruminants,Island,0.06114586198024838,0.0410507477986424,0.08844230421571635,0.07156614451123786,0.051795369820672205
233,Water,Dirichlet,0.22392652337850677,0.010354328855680626,0.7064763711947202,0.4415630787089665,0.08085410392967105
233,Water,Island,0.1072011696788955,0.07710722168697871,0.1430617587519305,0.12179559079547911,0.09346326254071921
249,Other,Dirichlet,0.23450236672757213,0.008922432832838252,0.7454650060420684,0.447806056394651,0.08243404084952756
249,Other,Island,0.21183199050947343,0.15252240950636498,0.2886643119869281,0.2426246783439085,0.18480980878540545
249,Poultry,Dirichlet,0.13787973453160293,0.00583750990604508,0.5842105936278913,0.3040192164022956,0.04538828374346744
249,Poultry,Island,0.3512471622031968,0.23302197217723317,0.4694689871708639,0.4017409776212129,0.3000903194738483
249,Ruminants,Dirichlet,0.1957161548769723,0.007449048864851119,0.7041397287465233,0.3919551732188947,0.06609683635248047
249,Ruminants,Island,0.2591313998285686,0.17972721577401402,0.35556874520383747,0.29864432936844854,0.2231665839338626
249,Water,Dirichlet,0.2686884417346498,0.013791276317085826,0.7762265582296551,0.5049664171632463,0.1018612720190781
249,Water,Island,0.17113570335978373,0.11392948599359545,0.24427772139090526,0.20085347946727647,0.1447822958587658
257,Other,Dirichlet,0.03275067522800236,0.0011888761671096583,0.15523271693673313,0.07302165688887163,0.010585710516766014
257,Other,Island,0.033473615511866575,0.02095794300534886,0.05037192680321582,0.040465126531700764,0.02756342523233444
257,Poultry,Dirichlet,0.7005031516340542,0.5123265455469106,0.8576786079134375,0.7752152538706513,0.6219776766949732
257,Poultry,Island,0.7263880274636524,0.7051089349154216,0.7447974733798249,0.7346030479717295,0.7177181390202794
257,Ruminants,Dirichlet,0.1440016261753575,0.045382205859021536,0.3062767320818473,0.20710817038262416,0.09281400618958557
257,Ruminants,Island,0.1609218832553549,0.14950535985060157,0.17565545790935455,0.16675572838556652,0.15567729320858154
257,Water,Dirichlet,0.092685681473033,0.014000391870554045,0.26889823048413924,0.1573890810773316,0.048024107717722656
257,Water,Island,0.07772444889874061,0.0659347160740561,0.09477317055840254,0.08454883011037528,0.07217221834359025
320,Other,Dirichlet,0.2312782973889804,0.00928383715712759,0.7372348366031781,0.4549268366463251,0.08304756623157074
320,Other,Island,0.3917586045911336,0.2924873875061619,0.5027857714259645,0.4385960052151997,0.345718001279988
320,Poultry,Dirichlet,0.1343391019136601,0.005026559167533794,0.5852885264918889,0.2993666875929211,0.044161367838789434
320,Poultry,Island,0.42443412197932634,0.2947121277843193,0.5479057341482705,0.47898037287070105,0.3681286404028693
320,Ruminants,Dirichlet,0.1884341283372957,0.007190832924251157,0.7014826023124505,0.39569285251625985,0.06389025857598979
320,Ruminants,Island,0.05518138762697551,0.03484337318604743,0.0858754872753216,0.06683160523201082,0.04547753363554157
320,Water,Dirichlet,0.2735184806284,0.012825467752144505,0.7838768716031705,0.5041627023788064,0.1043433990732577
320,Water,Island,0.12443491846239696,0.08123202578764606,0.18462323073059836,0.14830262449973614,0.10455221919374277
353,Other,Dirichlet,0.22927769624809013,0.009803211940321233,0.7422275602416204,0.4528566659413998,0.08384430982237223
353,Other,Island,0.6414759074790921,0.43762102102576567,0.8009275453513843,0.7176743045678003,0.559489832996589
353,Poultry,Dirichlet,0.1337008571519107,0.004943075487026343,0.5867129024216539,0.3021485504703238,0.044400759658021934
353,Poultry,Island,0.02293935371311418,0.0071344043156273485,0.06278472023923942,0.035961979011309944,0.014052643564665424
353,Ruminants,Dirichlet,0.19220171504290257,0.007411556879139123,0.6882058974245829,0.3993842495090978,0.06288898905939451
353,Ruminants,Island,0.1315027007426534,0.04790626618940912,0.295250033007016,0.18823715847045525,0.08700537431795144
353,Water,Dirichlet,0.2716890659827982,0.012896550195541779,0.7789806522466981,0.5043744217356507,0.10061636990231483
353,Water,Island,0.18844091437268523,0.08188583199176175,0.3601467714856975,0.2548510906928862,0.13332240989389005
354,Other,Dirichlet,0.047876740594946635,0.0018820665708839722,0.2192017875712176,0.1078725487500766,0.01553986598151108
354,Other,Island,0.031929537846318815,0.016428028772902618,0.053441771317486134,0.04081677358748015,0.02439289592599962
354,Poultry,Dirichlet,0.8149241247347545,0.5953631335844435,0.9500191899058572,0.8885111090461649,0.7259377098412038
354,Poultry,Island,0.9149104227336577,0.8795689804141474,0.9444290823882102,0.9282153478499472,0.900349892762393
354,Ruminants,Dirichlet,0.03985464506839098,0.001516883911120308,0.18700951902004045,0.08993781387619322,0.012614215897367944
354,Ruminants,Island,0.02836469070637777,0.011680274219853777,0.05276738559331287,0.03819987387366231,0.02015315094096299
354,Water,Dirichlet,0.05642459005912749,0.0022989852731957507,0.2551446218585297,0.12421395359807277,0.019014232914129077
354,Water,Island,0.02230717862884836,0.00750058396906902,0.046240426014601,0.03182187701221523,0.014824752084384564
356,Other,Dirichlet,0.39428997694555923,0.11207467040893523,0.7213465771718349,0.5444880499866589,0.2571133170574208
356,Other,Island,0.4179543404212234,0.39367508406826457,0.4406548382991327,0.42788417689882224,0.407740112339435
356,Poultry,Dirichlet,0.3190973840709274,0.10326071256390137,0.6511992139058594,0.45815757459669326,0.20674420962085585
356,Poultry,Island,0.47020241375657373,0.4490439132694582,0.49258852144233223,0.47984642455404497,0.46082617551539107
356,Ruminants,Dirichlet,0.0836419162215003,0.003256621853070322,0.3747220566435652,0.1837263759175395,0.0283059604121905
356,Ruminants,Island,0.018933854389522373,0.009172891905304277,0.0325392221909873,0.024592629041228883,0.01427303465071238
356,Water,Dirichlet,0.11968257321220337,0.0044753951853055375,0.4656157069864493,0.2479380086909895,0.0406409298657763
356,Water,Island,0.09200741923033617,0.0675115928969509,0.11941571268761488,0.10346596571454275,0.0812284808926163
393,Other,Dirichlet,0.15057612618530145,0.005951763140666558,0.5568332598846217,0.3095433329703207,0.05184369431124898
393,Other,Island,0.013991490121520875,0.004200320106115283,0.029433668162681018,0.02002102786458001,0.008983813275334285
393,Poultry,Dirichlet,0.08650019519796145,0.0029825294700317087,0.41499781415499043,0.19580724861738905,0.0282608704931359
393,Poultry,Island,0.017895283754637024,0.004537111451553157,0.0375569682100128,0.0257582933394627,0.011353491517708541
393,Ruminants,Dirichlet,0.47553737613330177,0.13318116999212645,0.8449037491613194,0.6569793185240249,0.30736005372598585
393,Ruminants,Island,0.9082917988005228,0.8723303987104182,0.9400361063084245,0.9231109841551911,0.8930329942325619
393,Water,Dirichlet,0.17514210174509798,0.007519367836315097,0.601067193476567,0.3519356851533781,0.06187439987600935
393,Water,Island,0.05793160421532023,0.03177012772543171,0.08967477429808685,0.07129624519694854,0.04570339985783088
403,Other,Dirichlet,0.23195046460007715,0.008800014079322856,0.7374804285224884,0.45527604729855997,0.08147164726690895
403,Other,Island,0.009024649855387982,0.002446685386814473,0.022660009164751648,0.01384233798489402,0.005549385168257709
403,Poultry,Dirichlet,0.13475270045577453,0.005384629795367856,0.5984904263257265,0.29645092506439175,0.04606828401638774
403,Poultry,Island,2.735257433422809e-4,4.270606501167256e-5,9.920834335525586e-4,5.002490356295197e-4,1.3879593256072774e-4
403,Ruminants,Dirichlet,0.1903924306331498,0.00774449473805285,0.6953385409597108,0.3953879633655715,0.06425717825667153
403,Ruminants,Island,0.95103210467091,0.9096553592759435,0.9750581127827885,0.9634046515616008,0.9355447660941538
403,Water,Dirichlet,0.27667818865624716,0.01154883901332564,0.7792204350687408,0.5086216696680949,0.09735587632518558
403,Water,Island,0.03862911363175646,0.01701247026950556,0.07816588318826993,0.05283872581715583,0.02753015246284212
422,Other,Dirichlet,0.0390577594785602,0.005696627969395086,0.12280458304822088,0.06866060823577594,0.019198384862688475
422,Other,Island,0.04382794438309114,0.03468186459694526,0.05601284606601953,0.04863520618002156,0.03963221879115146
422,Poultry,Dirichlet,0.03770728915908621,0.008753628928347329,0.09781373370026261,0.05965510349977758,0.02179219712839469
422,Poultry,Island,0.04165401006163325,0.031798409323892635,0.05649993516624986,0.0475298238421581,0.03676725659901788
422,Ruminants,Dirichlet,0.7306807567991545,0.5917245493517823,0.8460647896891687,0.7835015688851963,0.6729569006188887
422,Ruminants,Island,0.73324111355761,0.7097923414938135,0.7545807107551235,0.7430460255087905,0.7234775161973335
422,Water,Dirichlet,0.18113275385510963,0.08321064408702036,0.311380856581929,0.23387644608361352,0.1334742724326853
422,Water,Island,0.18014456165433126,0.1608373115036266,0.20100318206326637,0.1891090759278336,0.17150880725456538
436,Other,Dirichlet,0.042933556775873655,0.001739371950974884,0.21124002355099958,0.09885794541503684,0.01450965329154763
436,Other,Island,0.020537149344957366,0.011189745107753175,0.0345927680542587,0.02612591845081553,0.015988798899449434
436,Poultry,Dirichlet,0.027071476755816566,9.63005844300755e-4,0.13516012589909862,0.05994308128199359,0.008764584375278826
436,Poultry,Island,0.017325984145850508,0.005065837378950471,0.03542754089135823,0.02463804872445212,0.01129652008436708
436,Ruminants,Dirichlet,0.7731473879948165,0.5410381260372953,0.9246508421295041,0.853746806513315,0.6755019365747431
436,Ruminants,Island,0.8404129187970559,0.8099369533793997,0.8672091285871645,0.8527562322009329,0.8276127971588002
436,Water,Dirichlet,0.12421849646517094,0.019211368330416267,0.3449584787647849,0.20915990278676755,0.062334035474059246
436,Water,Island,0.12008246899609819,0.09797310900627856,0.14639880650350126,0.13124742873987688,0.10981405418673484
449,Other,Dirichlet,0.23491467767719243,0.009904761822439982,0.7400400808461248,0.4520584591115267,0.08302885278026569
449,Other,Island,0.41233282582197117,0.16930369082892827,0.710511206853076,0.5455257977688995,0.28992666466468253
449,Poultry,Dirichlet,0.13538625919122144,0.004998475211996886,0.6055189825408769,0.3022474994662591,0.044987477147823064
449,Poultry,Island,0.0020310888610469463,3.560742597165791e-4,0.009583807547187165,0.003989602743092206,0.0010030646294819977
449,Ruminants,Dirichlet,0.18942700295573273,0.007685602365649383,0.6780584707659902,0.3898978331448054,0.06601919190056678
449,Ruminants,Island,0.04828580603335336,0.01129074237810436,0.16941516010872487,0.08688517525568029,0.02652893949049583
449,Water,Dirichlet,0.27376901742207094,0.012089078595530697,0.7732101768105076,0.5056761488268766,0.10053883824613936
449,Water,Island,0.5209625997727102,0.23192425287817106,0.7881205884313546,0.6538772312448133,0.3847277984226771
451,Other,Dirichlet,0.04048759494964191,0.0014433610527743684,0.19209256516346704,0.0909008819110857,0.013568388054868824
451,Other,Island,0.032189338600318154,0.016649942118429725,0.05374909934652846,0.04116496958438576,0.024642683211217882
451,Poultry,Dirichlet,0.8430616696471525,0.6391951016252114,0.9600834077922857,0.9068944599015281,0.7641792060356896
451,Poultry,Island,0.9130739975450396,0.8775081160504593,0.9426039715171703,0.9263824533054057,0.8984356137220668
451,Ruminants,Dirichlet,0.03332462241034623,0.0011998846164573292,0.16555806838199488,0.07447164833559142,0.01105357029871809
451,Ruminants,Island,0.0298218838364908,0.012878047232802753,0.054354404427114554,0.039784506467905045,0.021559413193601582
451,Water,Dirichlet,0.04757901297401186,0.0017231147154773002,0.22312530374560877,0.10558109769063072,0.015817148200395304
451,Water,Island,0.022430582979977742,0.007554598140188791,0.046463759432344855,0.031997445896533167,0.014904405682048838
459,Other,Dirichlet,0.22776649629969148,0.009370754434533406,0.7414000452699813,0.4577326620360943,0.07855747962853411
459,Other,Island,0.015419621048693634,0.009313436511983976,0.025971194552246727,0.019287024238219305,0.012384283231418915
459,Poultry,Dirichlet,0.1346503687629255,0.005113231970513099,0.5875820766662219,0.29678186830491154,0.04530669652110416
459,Poultry,Island,0.017539760075793637,0.009450308069106409,0.030170616826245812,0.022309605616811393,0.013486070922299788
459,Ruminants,Dirichlet,0.1927403415205639,0.007208529177403017,0.6832520504149483,0.3974875226230252,0.06500444779242204
459,Ruminants,Island,0.8565075652493956,0.7876521429861237,0.9048617993732717,0.8797933495445845,0.828584258025511
459,Water,Dirichlet,0.27567675918010504,0.012173632725615047,0.7808505581841946,0.5054661950183886,0.10121038314822209
459,Water,Island,0.10955264136612039,0.06674943064824118,0.17099233418213425,0.13388862146516484,0.0892246814951271
474,Other,Dirichlet,0.14468304456912917,0.0765560972995531,0.23651067965757758,0.1815519766170234,0.11251458393204068
474,Other,Island,0.13293874766364236,0.12310362685025308,0.14355177210888545,0.1373269401363846,0.12868405436859248
474,Poultry,Dirichlet,0.551025584274593,0.4468429205181028,0.6527853986511343,0.596139820782303,0.5059610492484913
474,Poultry,Island,0.5278516992118256,0.516852114787533,0.5384321454611773,0.5323767357998187,0.5231229194591789
474,Ruminants,Dirichlet,0.19500891798628456,0.12060522778298947,0.2897822925756422,0.23370398185761354,0.16078644737077402
474,Ruminants,Island,0.2189749694622776,0.21124658952297096,0.22790282379691645,0.22257399190978286,0.21561516315254525
474,Water,Dirichlet,0.09930512156677718,0.04112397023189916,0.19319165282063416,0.1344858627661657,0.07008988282781754
474,Water,Island,0.11986167060068068,0.10995453164494083,0.13130214430086506,0.12454179232554917,0.1155201324225159
486,Other,Dirichlet,0.11485363614091093,0.004328253106818385,0.4606385644061769,0.24264011121005433,0.03855074074504657
486,Other,Island,0.03414859308773311,0.018664361621363923,0.055528868898621735,0.043029901488100195,0.02664779041952658
486,Poultry,Dirichlet,0.5626189164380464,0.24246474276492067,0.8612697612571104,0.7103356689090936,0.41414205316593505
486,Poultry,Island,0.9057743818787216,0.8706676473954222,0.934863585412112,0.9189512747410641,0.8911820955107908
486,Ruminants,Dirichlet,0.09311249417303238,0.003522506369643139,0.40596038590667083,0.2047155668083983,0.03151182185122042
486,Ruminants,Island,0.03227298891332496,0.015493933951383118,0.05666862985701169,0.04206224021170741,0.024040814864603723
486,Water,Dirichlet,0.13239582170795386,0.00521933129254643,0.4969988150447888,0.2750063816472799,0.045539366015563625
486,Water,Island,0.02540709267118381,0.010651864798742132,0.04926869751757626,0.03493779526116328,0.017912619176267335
508,Other,Dirichlet,0.22780803920840792,0.009042227018347284,0.7276675543397635,0.4420520427894524,0.0782327879629805
508,Other,Island,0.7343969091758886,0.45308485701865736,0.9070220327465776,0.826149830351413,0.6177881347473941
508,Poultry,Dirichlet,0.1353035364934987,0.005136455174802576,0.5927970161994595,0.3031988848713345,0.044091526658084634
508,Poultry,Island,2.587259322590927e-8,1.7860765042732947e-9,2.3905886103208203e-7,7.158374165400453e-8,8.867062582576872e-9
508,Ruminants,Dirichlet,0.19017116122541228,0.007791856219176937,0.7000743725683218,0.3981617156673506,0.06572521463600328
508,Ruminants,Island,1.1224081337661267e-7,8.883339424052524e-9,1.0400605588268404e-6,3.0694844247464406e-7,3.861178355338956e-8
508,Water,Dirichlet,0.2775720974659852,0.01164043563330397,0.7798245962947565,0.5090902235815087,0.10396444781774578
508,Water,Island,0.2656030094026802,0.09297783788358262,0.5469150653812124,0.38221164513071015,0.17384984634395648
520,Other,Dirichlet,0.08471830397797922,0.02059863605522866,0.20710965622479413,0.13033302546901576,0.05056980144838365
520,Other,Island,0.06768593701974424,0.05940426812229843,0.07736167854166234,0.07169361484815696,0.06398561876370046
520,Poultry,Dirichlet,0.3535972368887402,0.22911255995918098,0.49947221596314917,0.4148958325882191,0.29651347819371404
520,Poultry,Island,0.33677228595215947,0.32703038546438484,0.3462007008362532,0.34094786941999283,0.3325416412217082
520,Ruminants,Dirichlet,0.5154460631433757,0.3656361209441974,0.6605434848622349,0.5815040534051759,0.44941900920080247
520,Ruminants,Island,0.5433246018263143,0.5294082444360576,0.5561409910702477,0.5490431383962148,0.5374312816152657
520,Water,Dirichlet,0.025647949372857096,9.147338975929795e-4,0.12724860415798908,0.058700103774244006,0.008398317150413347
520,Water,Island,0.05178508781759501,0.0362954348652731,0.07044384431288782,0.05959973609545263,0.0445345014803692
526,Other,Dirichlet,0.5127775350897106,0.19195920189288804,0.8290143075034881,0.6620483352887505,0.35913379795918676
526,Other,Island,0.6064390845575827,0.5745068517462424,0.636492846689279,0.6196866738061506,0.5927631286580572
526,Poultry,Dirichlet,0.05777935652465471,0.002090066990598672,0.29088490402548745,0.13466744775889353,0.019309912647463515
526,Poultry,Island,0.021282665147416033,0.011785449099003276,0.034883419881694064,0.026556003138218667,0.016680101848931535
526,Ruminants,Dirichlet,0.08180401111547053,0.003329256404270714,0.3687363819117433,0.18176133000524902,0.027644446509453326
526,Ruminants,Island,0.01065730737579822,0.0036565694345238728,0.023169915544896436,0.015297711652465469,0.0070718187748276045
526,Water,Dirichlet,0.2798692325819979,0.04750870414708765,0.643389019094741,0.4342982598837736,0.14862865617618407
526,Water,Island,0.36049567508322655,0.3303623751503408,0.39138527067381473,0.37349210798936666,0.3478181027424604
528,Other,Dirichlet,0.231422022587243,0.010127616102828727,0.7312942298336352,0.45503389447733333,0.08337596029680201
528,Other,Island,0.3531133668308516,0.19937305602560323,0.538251583849569,0.4330354834276354,0.2825282882386887
528,Poultry,Dirichlet,0.1376909056434678,0.005890421975164344,0.6044240332064433,0.2945777165140443,0.04620064232233957
